"year","month","brand","registrations"
2023,4,"JAGUAR",8
2023,4,"JEEP",32
2023,4,"KIA",706
2023,4,"LAMBORGHINI",4
2023,4,"LAND_ROVER",108
2023,4,"LDV",2
2023,4,"LEXUS",126
2023,4,"LOTUS",6
2023,4,"MAHINDRA",21
2023,4,"MASERATI",6
2023,4,"MAZDA",226
2023,4,"MCLAREN",0
2023,4,"MERCEDES-BENZ",116
2023,4,"MG",332
2023,4,"MINI",51
2023,4,"MITSUBISHI",675
2023,4,"MORGAN",0
2023,4,"NISSAN",163
2023,4,"OPEL",28
2023,4,"PEUGEOT",69
2023,4,"PIAGGIO",0
2023,4,"POLESTAR",44
2023,4,"PORSCHE",47
2023,4,"RENAULT",13
2023,4,"REWACO",0
2023,4,"ROLLS-ROYCE",0
2023,4,"SEAT",3
2023,4,"SKODA",152
2023,4,"SSANGYONG",29
2023,4,"SUBARU",149
2023,4,"SUZUKI",517
2023,4,"TESLA",197
2023,4,"TOYOTA",1354
2023,4,"VOLKSWAGEN",225
2023,4,"VOLVO",50
2023,4,"YAMAHA",5
2023,5,"ALFA_ROMEO",3
2023,5,"ASTON_MARTIN",6
2023,5,"AUDI",103
2023,5,"BENTLEY",1
2023,5,"BMW",134
2023,5,"BYD",222
2023,5,"CAN-AM",4
2023,5,"CHERY",0
2023,5,"CHEVROLET",2
2023,5,"CITROEN",13
2023,5,"CUPRA",56
2023,5,"DODGE",0
2023,5,"FERRARI",2
2023,5,"FIAT",7
2023,5,"FORD",317
2023,5,"GWM",17
2023,5,"HAVAL",266
2023,5,"HONDA",390
2023,5,"HYUNDAI",869
2023,5,"INEOS",2
2023,5,"ISUZU",13
2023,5,"JAGUAR",11
2023,5,"JEEP",59
2023,5,"KIA",645
2023,5,"LAMBORGHINI",0
2023,5,"LAND_ROVER",88
2023,5,"LDV",3
2023,5,"LEXUS",150
2023,5,"LOTUS",0
2023,5,"MAHINDRA",51
2023,5,"MASERATI",6
2023,5,"MAZDA",449
2023,5,"MCLAREN",0
2023,5,"MERCEDES-BENZ",124
2023,5,"MG",514
2023,5,"MINI",55
2023,5,"MITSUBISHI",1094
2023,5,"MORGAN",0
2023,5,"NISSAN",216
2023,5,"OPEL",35
2023,5,"PEUGEOT",97
2023,5,"PIAGGIO",0
2023,5,"POLESTAR",22
2023,5,"PORSCHE",25
2023,5,"RENAULT",15
2023,5,"REWACO",0
2023,5,"ROLLS-ROYCE",1
2023,5,"SEAT",2
2023,5,"SKODA",137
2023,5,"SSANGYONG",30
2023,5,"SUBARU",205
2023,5,"SUZUKI",681
2023,5,"TESLA",173
2023,5,"TOYOTA",1776
2023,5,"VOLKSWAGEN",388
2023,5,"VOLVO",42
2023,5,"YAMAHA",2
2023,6,"ALFA_ROMEO",11
2023,6,"ASTON_MARTIN",5
2023,6,"AUDI",167
2023,6,"BENTLEY",4
2023,6,"BMW",169
2023,6,"BYD",440
2023,6,"CAN-AM",3
2023,6,"CHERY",0
2023,6,"CHEVROLET",3
2023,6,"CITROEN",33
2023,6,"CUPRA",46
2023,6,"DODGE",0
2023,6,"FERRARI",5
2023,6,"FIAT",40
2023,6,"FORD",597
2023,6,"GWM",44
2023,6,"HAVAL",666
2023,6,"HONDA",502
2023,6,"HYUNDAI",1069
2023,6,"INEOS",24
2023,6,"ISUZU",35
2023,6,"JAGUAR",9
2023,6,"JEEP",58
2023,6,"KIA",1921
2023,6,"LAMBORGHINI",6
2023,6,"LAND_ROVER",102
2023,6,"LDV",10
2023,6,"LEXUS",147
2023,6,"LOTUS",1
2023,6,"MAHINDRA",96
2023,6,"MASERATI",16
2023,6,"MAZDA",519
2023,6,"MCLAREN",0
2023,6,"MERCEDES-BENZ",161
2023,6,"MG",805
2023,6,"MINI",189
2023,6,"MITSUBISHI",1880
2023,6,"MORGAN",1
2023,6,"NISSAN",462
2023,6,"OPEL",40
2023,6,"PEUGEOT",102
2023,6,"PIAGGIO",0
2023,6,"POLESTAR",36
2023,6,"PORSCHE",95
2023,6,"RENAULT",52
2023,6,"REWACO",1
2023,6,"ROLLS-ROYCE",1
2023,6,"SEAT",4
2023,6,"SKODA",365
2023,6,"SSANGYONG",85
2023,6,"SUBARU",335
2023,6,"SUZUKI",1147
2023,6,"TESLA",961
2023,6,"TOYOTA",3177
2023,6,"VOLKSWAGEN",477
2023,6,"VOLVO",83
2023,6,"YAMAHA",1
2023,7,"ALFA_ROMEO",3
2023,7,"ASTON_MARTIN",2
2023,7,"AUDI",102
2023,7,"BENTLEY",2
2023,7,"BMW",118
2023,7,"BYD",67
2023,7,"CAN-AM",2
2023,7,"CHERY",2
2023,7,"CHEVROLET",1
2023,7,"CITROEN",7
2023,7,"CUPRA",7
2023,7,"DODGE",0
2023,7,"FERRARI",4
2023,7,"FIAT",6
2023,7,"FORD",343
2023,7,"GWM",14
2023,7,"HAVAL",62
2023,7,"HONDA",118
2023,7,"HYUNDAI",268
2023,7,"INEOS",3
2023,7,"ISUZU",1
2023,7,"JAGUAR",18
2023,7,"JEEP",13
2023,7,"KIA",500
2023,7,"LAMBORGHINI",1
2023,7,"LAND_ROVER",82
2023,7,"LDV",0
2023,7,"LEXUS",93
2023,7,"LOTUS",13
2023,7,"MAHINDRA",0
2023,7,"MASERATI",2
2023,7,"MAZDA",127
2023,7,"MCLAREN",0
2023,7,"MERCEDES-BENZ",86
2023,7,"MG",112
2023,7,"MINI",76
2023,7,"MITSUBISHI",425
2023,7,"MORGAN",0
2023,7,"NISSAN",184
2023,7,"OPEL",11
2023,7,"PEUGEOT",17
2023,7,"PIAGGIO",1
2023,7,"POLESTAR",15
2023,7,"PORSCHE",6
2023,7,"RENAULT",7
2023,7,"REWACO",0
2023,7,"ROLLS-ROYCE",2
2023,7,"SEAT",0
2023,7,"SKODA",30
2023,7,"SSANGYONG",16
2023,7,"SUBARU",68
2023,7,"SUZUKI",200
2023,7,"TESLA",202
2023,7,"TOYOTA",678
2023,7,"VOLKSWAGEN",182
2023,7,"VOLVO",26
2023,7,"YAMAHA",2
2023,8,"ALFA_ROMEO",7
2023,8,"ASTON_MARTIN",3
2023,8,"AUDI",71
2023,8,"BENTLEY",6
2023,8,"BMW",151
2023,8,"BYD",129
2023,8,"CAN-AM",7
2023,8,"CHERY",0
2023,8,"CHEVROLET",6
2023,8,"CITROEN",6
2023,8,"CUPRA",11
2023,8,"DODGE",1
2023,8,"FERRARI",8
2023,8,"FIAT",7
2023,8,"FORD",530
2023,8,"GWM",17
2023,8,"HAVAL",56
2023,8,"HONDA",182
2023,8,"HYUNDAI",256
2023,8,"INEOS",9
2023,8,"ISUZU",3
2023,8,"JAGUAR",12
2023,8,"JEEP",33
2023,8,"KIA",803
2023,8,"LAMBORGHINI",1
2023,8,"LAND_ROVER",99
2023,8,"LDV",1
2023,8,"LEXUS",95
2023,8,"LOTUS",2
2023,8,"MAHINDRA",11
2023,8,"MASERATI",4
2023,8,"MAZDA",291
2023,8,"MCLAREN",0
2023,8,"MERCEDES-BENZ",131
2023,8,"MG",285
2023,8,"MINI",26
2023,8,"MITSUBISHI",645
2023,8,"MORGAN",1
2023,8,"NISSAN",294
2023,8,"OPEL",25
2023,8,"PEUGEOT",46
2023,8,"PIAGGIO",0
2023,8,"POLESTAR",19
2023,8,"PORSCHE",8
2023,8,"RENAULT",2
2023,8,"REWACO",0
2023,8,"ROLLS-ROYCE",1
2023,8,"SEAT",0
2023,8,"SKODA",71
2023,8,"SSANGYONG",16
2023,8,"SUBARU",125
2023,8,"SUZUKI",382
2023,8,"TESLA",104
2023,8,"TOYOTA",1730
2023,8,"VOLKSWAGEN",189
2023,8,"VOLVO",48
2023,8,"YAMAHA",1
2023,9,"ALFA_ROMEO",14
2023,9,"ASTON_MARTIN",7
2023,9,"AUDI",203
2023,9,"BENTLEY",10
2023,9,"BMW",190
2023,9,"BYD",242
2023,9,"CAN-AM",2
2023,9,"CHERY",0
2023,9,"CHEVROLET",3
2023,9,"CITROEN",22
2023,9,"CUPRA",51
2023,9,"DODGE",0
2023,9,"FERRARI",4
2023,9,"FIAT",5
2023,9,"FORD",476
2023,9,"GWM",77
2023,9,"HAVAL",54
2023,9,"HONDA",180
2023,9,"HYUNDAI",318
2023,9,"INEOS",15
2023,9,"ISUZU",8
2023,9,"JAGUAR",20
2023,9,"JEEP",43
2023,9,"KIA",341
2023,9,"LAMBORGHINI",2
2023,9,"LAND_ROVER",125
2023,9,"LDV",2
2023,9,"LEXUS",106
2023,9,"LOTUS",3
2023,9,"MAHINDRA",26
2023,9,"MASERATI",4
2023,9,"MAZDA",204
2023,9,"MCLAREN",2
2023,9,"MERCEDES-BENZ",124
2023,9,"MG",465
2023,9,"MINI",142
2023,9,"MITSUBISHI",804
2023,9,"MORGAN",0
2023,9,"NISSAN",137
2023,9,"OPEL",36
2023,9,"PEUGEOT",83
2023,9,"PIAGGIO",0
2023,9,"POLESTAR",37
2023,9,"PORSCHE",49
2023,9,"RENAULT",1
2023,9,"REWACO",0
2023,9,"ROLLS-ROYCE",1
2023,9,"SEAT",15
2023,9,"SKODA",108
2023,9,"SSANGYONG",12
2023,9,"SUBARU",108
2023,9,"SUZUKI",407
2023,9,"TESLA",759
2023,9,"TOYOTA",1881
2023,9,"VOLKSWAGEN",142
2023,9,"VOLVO",45
2023,9,"YAMAHA",2
2023,10,"ALFA_ROMEO",1
2023,10,"ASTON_MARTIN",0
2023,10,"AUDI",82
2023,10,"BENTLEY",1
2023,10,"BMW",130
2023,10,"BYD",358
2023,10,"CAN-AM",6
2023,10,"CHERY",0
2023,10,"CHEVROLET",2
2023,10,"CITROEN",14
2023,10,"CUPRA",88
2023,10,"DODGE",0
2023,10,"FERRARI",1
2023,10,"FIAT",9
2023,10,"FORD",568
2023,10,"GWM",198
2023,10,"HAVAL",22
2023,10,"HONDA",268
2023,10,"HYUNDAI",492
2023,10,"INEOS",5
2023,10,"ISUZU",2
2023,10,"JAGUAR",8
2023,10,"JEEP",47
2023,10,"KIA",1125
2023,10,"LAMBORGHINI",1
2023,10,"LAND_ROVER",80
2023,10,"LDV",2
2023,10,"LEXUS",106
2023,10,"LOTUS",1
2023,10,"MAHINDRA",20
2023,10,"MASERATI",3
2023,10,"MAZDA",372
2023,10,"MCLAREN",0
2023,10,"MERCEDES-BENZ",91
2023,10,"MG",589
2023,10,"MINI",109
2023,10,"MITSUBISHI",985
2023,10,"MORGAN",0
2023,10,"NISSAN",307
2023,10,"OPEL",43
2023,10,"PEUGEOT",86
2023,10,"PIAGGIO",0
2023,10,"POLESTAR",61
2023,10,"PORSCHE",71
2023,10,"RENAULT",3
2023,10,"REWACO",0
2023,10,"ROLLS-ROYCE",1
2023,10,"SEAT",0
2023,10,"SKODA",99
2023,10,"SSANGYONG",3
2023,10,"SUBARU",91
2023,10,"SUZUKI",405
2023,10,"TESLA",143
2023,10,"TOYOTA",2679
2023,10,"VOLKSWAGEN",212
2023,10,"VOLVO",33
2023,10,"YAMAHA",3
2023,11,"ALFA_ROMEO",2
2023,11,"ASTON_MARTIN",1
2023,11,"AUDI",144
2023,11,"BENTLEY",2
2023,11,"BMW",148
2023,11,"BYD",433
2023,11,"CAN-AM",4
2023,11,"CHERY",0
2023,11,"CHEVROLET",2
2023,11,"CITROEN",10
2023,11,"CUPRA",37
2023,11,"DODGE",0
2023,11,"FERRARI",3
2023,11,"FIAT",13
2023,11,"FORD",758
2023,11,"GWM",260
2023,11,"HAVAL",8
2023,11,"HONDA",203
2023,11,"HYUNDAI",661
2023,11,"INEOS",2
2023,11,"ISUZU",2
2023,11,"JAGUAR",15
2023,11,"JEEP",94
2023,11,"KIA",468
2023,11,"LAMBORGHINI",2
2023,11,"LAND_ROVER",73
2023,11,"LDV",7
2023,11,"LEXUS",129
2023,11,"LOTUS",1
2023,11,"MAHINDRA",14
2023,11,"MASERATI",2
2023,11,"MAZDA",350
2023,11,"MCLAREN",0
2023,11,"MERCEDES-BENZ",111
2023,11,"MG",897
2023,11,"MINI",140
2023,11,"MITSUBISHI",1067
2023,11,"MORGAN",2
2023,11,"NISSAN",376
2023,11,"OPEL",35
2023,11,"PEUGEOT",87
2023,11,"PIAGGIO",0
2023,11,"POLESTAR",78
2023,11,"PORSCHE",37
2023,11,"RENAULT",1
2023,11,"REWACO",0
2023,11,"ROLLS-ROYCE",1
2023,11,"SEAT",0
2023,11,"SKODA",215
2023,11,"SSANGYONG",46
2023,11,"SUBARU",102
2023,11,"SUZUKI",590
2023,11,"TESLA",566
2023,11,"TOYOTA",3016
2023,11,"VOLKSWAGEN",225
2023,11,"VOLVO",36
2023,11,"YAMAHA",2
2023,12,"ALFA_ROMEO",5
2023,12,"ASTON_MARTIN",0
2023,12,"AUDI",44
2023,12,"BENTLEY",0
2023,12,"BMW",120
2023,12,"BYD",651
2023,12,"CAN-AM",2
2023,12,"CHERY",0
2023,12,"CHEVROLET",0
2023,12,"CITROEN",15
2023,12,"CUPRA",49
2023,12,"DODGE",0
2023,12,"FERRARI",0
2023,12,"FIAT",34
2023,12,"FORD",653
2023,12,"GWM",220
2023,12,"HAVAL",10
2023,12,"HONDA",587
2023,12,"HYUNDAI",392
2023,12,"INEOS",0
2023,12,"ISUZU",1
2023,12,"JAGUAR",10
2023,12,"JEEP",70
2023,12,"KIA",396
2023,12,"LAMBORGHINI",0
2023,12,"LAND_ROVER",54
2023,12,"LDV",7
2023,12,"LEXUS",101
2023,12,"LOTUS",0
2023,12,"MAHINDRA",3
2023,12,"MASERATI",0
2023,12,"MAZDA",137
2023,12,"MCLAREN",0
2023,12,"MERCEDES-BENZ",91
2023,12,"MG",803
2023,12,"MINI",93
2023,12,"MITSUBISHI",709
2023,12,"MORGAN",0
2023,12,"NISSAN",109
2023,12,"OPEL",40
2023,12,"PEUGEOT",55
2023,12,"PIAGGIO",0
2023,12,"POLESTAR",72
2023,12,"PORSCHE",1
2023,12,"RENAULT",3
2023,12,"REWACO",0
2023,12,"ROLLS-ROYCE",0
2023,12,"SEAT",0
2023,12,"SKODA",111
2023,12,"SSANGYONG",33
2023,12,"SUBARU",86
2023,12,"SUZUKI",334
2023,12,"TESLA",558
2023,12,"TOYOTA",1740
2023,12,"VOLKSWAGEN",136
2023,12,"VOLVO",20
2023,12,"YAMAHA",3
2024,1,"ALFA_ROMEO",3
2024,1,"ASTON_MARTIN",1
2024,1,"AUDI",118
2024,1,"BENTLEY",4
2024,1,"BMW",160
2024,1,"BYD",40
2024,1,"CAN-AM",5
2024,1,"CHEVROLET",9
2024,1,"CITROEN",11
2024,1,"CUPRA",40
2024,1,"FERRARI",4
2024,1,"FIAT",5
2024,1,"FORD",443
2024,1,"GWM",297
2024,1,"HAVAL",12
2024,1,"HONDA",348
2024,1,"HYUNDAI",292
2024,1,"INEOS",9
2024,1,"ISUZU",25
2024,1,"JAGUAR",15
2024,1,"JEEP",17
2024,1,"KIA",826
2024,1,"LAMBORGHINI",5
2024,1,"LAND_ROVER",107
2024,1,"LDV",6
2024,1,"LEXUS",111
2024,1,"LOTUS",3
2024,1,"MAHINDRA",48
2024,1,"MASERATI",9
2024,1,"MAZDA",318
2024,1,"MCLAREN",1
2024,1,"MERCEDES-BENZ",118
2024,1,"MG",196
2024,1,"MINI",53
2024,1,"MITSUBISHI",1142
2024,1,"NISSAN",368
2024,1,"OPEL",3
2024,1,"PEUGEOT",56
2024,1,"POLESTAR",1
2024,1,"PORSCHE",95
2024,1,"RENAULT",11
2024,1,"ROLLS-ROYCE",3
2024,1,"SKODA",77
2024,1,"SSANGYONG",38
2024,1,"SUBARU",219
2024,1,"SUZUKI",538
2024,1,"TESLA",27
2024,1,"TOYOTA",1632
2024,1,"VOLKSWAGEN",207
2024,1,"VOLVO",33
2024,1,"YAMAHA",1
2024,2,"ALFA_ROMEO",4
2024,2,"ASTON_MARTIN",5
2024,2,"AUDI",96
2024,2,"BENTLEY",3
2024,2,"BMW",98
2024,2,"BYD",37
2024,2,"CAN-AM",3
2024,2,"CHEVROLET",2
2024,2,"CITROEN",6
2024,2,"CUPRA",29
2024,2,"FERRARI",2
2024,2,"FIAT",3
2024,2,"FORD",375
2024,2,"GWM",199
2024,2,"HAVAL",10
2024,2,"HONDA",310
2024,2,"HYUNDAI",207
2024,2,"INEOS",7
2024,2,"ISUZU",3
2024,2,"JAGUAR",20
2024,2,"JEEP",15
2024,2,"KIA",423
2024,2,"LAMBORGHINI",0
2024,2,"LAND_ROVER",111
2024,2,"LDV",10
2024,2,"LEXUS",117
2024,2,"LOTUS",1
2024,2,"MAHINDRA",52
2024,2,"MASERATI",4
2024,2,"MAZDA",290
2024,2,"MCLAREN",2
2024,2,"MERCEDES-BENZ",123
2024,2,"MG",223
2024,2,"MINI",45
2024,2,"MITSUBISHI",580
2024,2,"NISSAN",222
2024,2,"OPEL",1
2024,2,"PEUGEOT",48
2024,2,"POLESTAR",8
2024,2,"PORSCHE",47
2024,2,"RENAULT",3
2024,2,"ROLLS-ROYCE",2
2024,2,"SKODA",111
2024,2,"SSANGYONG",14
2024,2,"SUBARU",126
2024,2,"SUZUKI",476
2024,2,"TESLA",152
2024,2,"TOYOTA",1127
2024,2,"VOLKSWAGEN",169
2024,2,"VOLVO",25
2024,2,"YAMAHA",2
2024,3,"ALFA_ROMEO",4
2024,3,"ASTON_MARTIN",8
2024,3,"AUDI",121
2024,3,"BENTLEY",1
2024,3,"BMW",194
2024,3,"BYD",49
2024,3,"CAN-AM",2
2024,3,"CHEVROLET",1
2024,3,"CITROEN",5
2024,3,"CUPRA",25
2024,3,"FERRARI",4
2024,3,"FIAT",2
2024,3,"FORD",276
2024,3,"GWM",283
2024,3,"HAVAL",12
2024,3,"HONDA",318
2024,3,"HYUNDAI",319
2024,3,"INEOS",8
2024,3,"ISUZU",3
2024,3,"JAGUAR",28
2024,3,"JEEP",14
2024,3,"KGM",21
2024,3,"KIA",968
2024,3,"LAMBORGHINI",1
2024,3,"LAND_ROVER",145
2024,3,"LDV",8
2024,3,"LEXUS",131
2024,3,"LOTUS",1
2024,3,"MAHINDRA",19
2024,3,"MASERATI",1
2024,3,"MAZDA",269
2024,3,"MCLAREN",0
2024,3,"MERCEDES-BENZ",134
2024,3,"MG",307
2024,3,"MINI",89
2024,3,"MITSUBISHI",808
2024,3,"MORGAN",1
2024,3,"NISSAN",264
2024,3,"OMODA",3
2024,3,"OPEL",7
2024,3,"PEUGEOT",42
2024,3,"POLESTAR",7
2024,3,"PORSCHE",34
2024,3,"RENAULT",0
2024,3,"ROLLS-ROYCE",1
2024,3,"SKODA",113
2024,3,"SSANGYONG",9
2024,3,"SUBARU",147
2024,3,"SUZUKI",376
2024,3,"TESLA",199
2024,3,"TOYOTA",1584
2024,3,"VOLKSWAGEN",156
2024,3,"VOLVO",36
2024,3,"YAMAHA",2
2024,4,"ALFA_ROMEO",26
2024,4,"ASTON_MARTIN",4
2024,4,"AUDI",78
2024,4,"BENTLEY",5
2024,4,"BMW",73
2024,4,"BYD",28
2024,4,"CAN-AM",2
2024,4,"CHEVROLET",2
2024,4,"CITROEN",7
2024,4,"CUPRA",12
2024,4,"FERRARI",4
2024,4,"FIAT",5
2024,4,"FORD",321
2024,4,"GWM",248
2024,4,"HAVAL",4
2024,4,"HONDA",171
2024,4,"HYUNDAI",219
2024,4,"INEOS",5
2024,4,"ISUZU",8
2024,4,"JAGUAR",10
2024,4,"JEEP",10
2024,4,"KGM",8
2024,4,"KIA",595
2024,4,"LAMBORGHINI",3
2024,4,"LAND_ROVER",81
2024,4,"LDV",3
2024,4,"LEXUS",104
2024,4,"LOTUS",1
2024,4,"MAHINDRA",14
2024,4,"MASERATI",3
2024,4,"MAZDA",182
2024,4,"MCLAREN",1
2024,4,"MERCEDES-BENZ",93
2024,4,"MG",208
2024,4,"MINI",55
2024,4,"MITSUBISHI",542
2024,4,"MORGAN",1
2024,4,"NISSAN",214
2024,4,"OMODA",59
2024,4,"OPEL",8
2024,4,"PEUGEOT",16
2024,4,"POLESTAR",11
2024,4,"PORSCHE",23
2024,4,"RENAULT",5
2024,4,"ROLLS-ROYCE",0
2024,4,"SKODA",94
2024,4,"SSANGYONG",7
2024,4,"SUBARU",127
2024,4,"SUZUKI",488
2024,4,"TESLA",67
2024,4,"TOYOTA",1663
2024,4,"VOLKSWAGEN",155
2024,4,"VOLVO",41
2024,4,"YAMAHA",3
2024,5,"ALFA_ROMEO",10
2024,5,"ASTON_MARTIN",4
2024,5,"AUDI",100
2024,5,"BENTLEY",2
2024,5,"BMW",115
2024,5,"BYD",53
2024,5,"CAN-AM",1
2024,5,"CHEVROLET",2
2024,5,"CITROEN",5
2024,5,"CUPRA",22
2024,5,"FERRARI",3
2024,5,"FIAT",4
2024,5,"FORD",218
2024,5,"GWM",221
2024,5,"HAVAL",8
2024,5,"HONDA",189
2024,5,"HYUNDAI",333
2024,5,"INEOS",3
2024,5,"ISUZU",43
2024,5,"JAECOO",2
2024,5,"JAGUAR",13
2024,5,"JEEP",11
2024,5,"KGM",10
2024,5,"KIA",680
2024,5,"LAMBORGHINI",1
2024,5,"LAND_ROVER",80
2024,5,"LDV",0
2024,5,"LEXUS",96
2024,5,"LOTUS",3
2024,5,"MAHINDRA",20
2024,5,"MASERATI",1
2024,5,"MAZDA",349
2024,5,"MCLAREN",1
2024,5,"MERCEDES-BENZ",98
2024,5,"MG",258
2024,5,"MINI",49
2024,5,"MITSUBISHI",660
2024,5,"MORGAN",0
2024,5,"NISSAN",146
2024,5,"OMODA",58
2024,5,"OPEL",13
2024,5,"PEUGEOT",18
2024,5,"POLESTAR",9
2024,5,"PORSCHE",38
2024,5,"RENAULT",0
2024,5,"ROLLS-ROYCE",1
2024,5,"SKODA",71
2024,5,"SSANGYONG",11
2024,5,"SUBARU",165
2024,5,"SUZUKI",505
2024,5,"TESLA",76
2024,5,"TOYOTA",1384
2024,5,"VOLKSWAGEN",157
2024,5,"VOLVO",40
2024,5,"XPENG",1
2024,5,"YAMAHA",5
2024,6,"ALFA_ROMEO",3
2024,6,"ASTON_MARTIN",2
2024,6,"AUDI",72
2024,6,"BENTLEY",6
2024,6,"BMW",122
2024,6,"BYD",100
2024,6,"CAN-AM",1
2024,6,"CHEVROLET",0
2024,6,"CITROEN",2
2024,6,"CUPRA",27
