"year","month","brand","registrations"
2023,5,"FERRARI",108
2023,5,"ABARTH",0
2023,5,"BYD",141
2023,5,"MASERATI",85
2023,5,"DS",126
2023,5,"CHEVROLET",48
2023,5,"JAGUAR",43
2023,5,"CADILLAC",27
2023,5,"BENTLEY",56
2023,5,"HYUNDAI",17
2023,5,"ASTON_MARTIN",41
2023,5,"LAMBORGHINI",22
2023,5,"FORD",22
2023,5,"BMW_ALPINA",50
2023,5,"DODGE",14
2023,5,"ROLLS_ROYCE",9
2023,5,"MCLAREN",14
2023,5,"AUTOBIANCHI",0
2023,5,"ROVER",1
2023,5,"MORGAN",0
2023,5,"LOTUS",1
2023,5,"PONTIAC",5
2023,5,"BUICK",0
2023,5,"CHRYSLER",1
2023,5,"MG",0
2023,5,"LANCIA",1
2023,5,"GMC",2
2023,5,"INNOCENTI",0
2023,5,"BUGATTI",0
2023,5,"DETOMASO",0
2023,5,"MINI",0
2023,5,"SMART",0
2023,5,"OTHERS",213
2023,6,"MERCEDES-BENZ",5002
2023,6,"BMW",3429
2023,6,"VW",1959
2023,6,"AUDI",2232
2023,6,"BMW_MINI",1890
2023,6,"VOLVO",1658
2023,6,"JEEP",1125
2023,6,"PEUGEOT",776
2023,6,"LAND_ROVER",948
2023,6,"PORSCHE",1122
2023,6,"RENAULT",411
2023,6,"CITROEN",565
2023,6,"FIAT",147
2023,6,"ALFA_ROMEO",234
2023,6,"ABARTH",0
2023,6,"FERRARI",134
2023,6,"MASERATI",270
2023,6,"DS",226
2023,6,"BYD",93
2023,6,"JAGUAR",89
2023,6,"CHEVROLET",67
2023,6,"CADILLAC",62
2023,6,"BENTLEY",79
2023,6,"LAMBORGHINI",87
2023,6,"ASTON_MARTIN",48
2023,6,"HYUNDAI",29
2023,6,"BMW_ALPINA",47
2023,6,"FORD",24
2023,6,"DODGE",12
2023,6,"ROLLS_ROYCE",26
2023,6,"MCLAREN",21
2023,6,"AUTOBIANCHI",0
2023,6,"ROVER",0
2023,6,"MORGAN",0
2023,6,"LOTUS",1
2023,6,"PONTIAC",0
2023,6,"BUICK",0
2023,6,"CHRYSLER",0
2023,6,"GMC",2
2023,6,"LANCIA",1
2023,6,"MG",0
2023,6,"BUGATTI",1
2023,6,"HUMMER",1
2023,6,"INNOCENTI",0
2023,6,"DETOMASO",0
2023,6,"MINI",0
2023,6,"SMART",0
2023,6,"OTHERS",711
2023,7,"MERCEDES-BENZ",3704
2023,7,"BMW",2243
2023,7,"VW",3578
2023,7,"AUDI",1631
2023,7,"BMW_MINI",1252
2023,7,"VOLVO",952
2023,7,"JEEP",827
2023,7,"PEUGEOT",538
2023,7,"LAND_ROVER",535
2023,7,"PORSCHE",591
2023,7,"RENAULT",352
2023,7,"CITROEN",309
2023,7,"FIAT",115
2023,7,"ALFA_ROMEO",97
2023,7,"ABARTH",0
2023,7,"FERRARI",130
2023,7,"MASERATI",121
2023,7,"DS",52
2023,7,"BYD",78
2023,7,"CHEVROLET",56
2023,7,"JAGUAR",40
2023,7,"CADILLAC",27
2023,7,"BENTLEY",54
2023,7,"LAMBORGHINI",32
2023,7,"ASTON_MARTIN",33
2023,7,"HYUNDAI",15
2023,7,"BMW_ALPINA",18
2023,7,"FORD",23
2023,7,"DODGE",15
2023,7,"ROLLS_ROYCE",17
2023,7,"MCLAREN",12
2023,7,"AUTOBIANCHI",0
2023,7,"ROVER",0
2023,7,"LOTUS",7
2023,7,"MORGAN",0
2023,7,"PONTIAC",0
2023,7,"GMC",1
2023,7,"LANCIA",1
2023,7,"MG",0
2023,7,"BUICK",0
2023,7,"CHRYSLER",0
2023,7,"BUGATTI",0
2023,7,"HUMMER",0
2023,7,"INNOCENTI",0
2023,7,"MAYBACH",1
2023,7,"MINI",0
2023,7,"DETOMASO",0
2023,7,"SMART",0
2023,7,"OTHERS",125
2023,8,"MERCEDES-BENZ",3256
2023,8,"BMW",2468
2023,8,"VW",2551
2023,8,"AUDI",1836
2023,8,"BMW_MINI",620
2023,8,"VOLVO",1027
2023,8,"JEEP",825
2023,8,"LAND_ROVER",738
2023,8,"PEUGEOT",502
2023,8,"PORSCHE",414
2023,8,"RENAULT",299
2023,8,"CITROEN",270
2023,8,"FIAT",89
2023,8,"ALFA_ROMEO",127
2023,8,"FERRARI",125
2023,8,"ABARTH",0
2023,8,"MASERATI",132
2023,8,"BYD",89
2023,8,"DS",59
2023,8,"CHEVROLET",68
2023,8,"JAGUAR",46
2023,8,"BENTLEY",67
2023,8,"CADILLAC",53
2023,8,"LAMBORGHINI",35
2023,8,"ASTON_MARTIN",22
2023,8,"HYUNDAI",20
2023,8,"BMW_ALPINA",23
2023,8,"FORD",22
2023,8,"ROLLS_ROYCE",19
2023,8,"DODGE",15
2023,8,"MCLAREN",11
2023,8,"LOTUS",37
2023,8,"AUTOBIANCHI",0
2023,8,"ROVER",0
2023,8,"MORGAN",0
2023,8,"PONTIAC",3
2023,8,"BUICK",1
2023,8,"CHRYSLER",1
2023,8,"GMC",0
2023,8,"LANCIA",0
2023,8,"MG",0
2023,8,"BUGATTI",0
2023,8,"HUMMER",0
2023,8,"INNOCENTI",0
2023,8,"MAYBACH",0
2023,8,"MINI",0
2023,8,"RUF",1
2023,8,"DETOMASO",0
2023,8,"OPEL",0
2023,8,"SMART",0
2023,8,"OTHERS",502
2023,9,"MERCEDES-BENZ",5062
2023,9,"BMW",3844
2023,9,"VW",4178
2023,9,"AUDI",2426
2023,9,"BMW_MINI",2358
2023,9,"VOLVO",1218
2023,9,"JEEP",1186
2023,9,"LAND_ROVER",924
2023,9,"PEUGEOT",807
2023,9,"PORSCHE",966
2023,9,"RENAULT",720
2023,9,"CITROEN",507
2023,9,"FIAT",118
2023,9,"ALFA_ROMEO",163
2023,9,"MASERATI",239
2023,9,"FERRARI",132
2023,9,"ABARTH",0
2023,9,"BYD",186
2023,9,"DS",76
2023,9,"CHEVROLET",86
2023,9,"JAGUAR",62
2023,9,"BENTLEY",63
2023,9,"CADILLAC",44
2023,9,"LAMBORGHINI",87
2023,9,"ASTON_MARTIN",30
2023,9,"HYUNDAI",36
2023,9,"BMW_ALPINA",22
2023,9,"FORD",24
2023,9,"DODGE",23
2023,9,"ROLLS_ROYCE",13
2023,9,"MCLAREN",11
2023,9,"LOTUS",50
2023,9,"AUTOBIANCHI",0
2023,9,"ROVER",1
2023,9,"MORGAN",0
2023,9,"PONTIAC",2
2023,9,"GMC",1
2023,9,"MG",0
2023,9,"BUICK",0
2023,9,"CHRYSLER",0
2023,9,"LANCIA",0
2023,9,"BUGATTI",0
2023,9,"HUMMER",0
2023,9,"INNOCENTI",0
2023,9,"MAYBACH",0
2023,9,"MINI",0
2023,9,"RUF",0
2023,9,"DETOMASO",0
2023,9,"OPEL",0
2023,9,"SMART",0
2023,9,"OTHERS",602
2023,10,"MERCEDES-BENZ",3570
2023,10,"BMW",2436
2023,10,"VW",2193
2023,10,"AUDI",1422
2023,10,"BMW_MINI",1284
2023,10,"VOLVO",682
2023,10,"JEEP",596
2023,10,"LAND_ROVER",699
2023,10,"PEUGEOT",475
2023,10,"PORSCHE",402
2023,10,"RENAULT",449
2023,10,"CITROEN",263
2023,10,"FIAT",69
2023,10,"ALFA_ROMEO",60
2023,10,"MASERATI",188
2023,10,"ABARTH",0
2023,10,"FERRARI",112
2023,10,"BYD",134
2023,10,"DS",43
2023,10,"CHEVROLET",58
2023,10,"JAGUAR",48
2023,10,"BENTLEY",57
2023,10,"CADILLAC",29
2023,10,"LAMBORGHINI",34
2023,10,"HYUNDAI",84
2023,10,"ASTON_MARTIN",40
2023,10,"BMW_ALPINA",43
2023,10,"FORD",13
2023,10,"DODGE",19
2023,10,"ROLLS_ROYCE",15
2023,10,"MCLAREN",23
2023,10,"LOTUS",37
2023,10,"AUTOBIANCHI",0
2023,10,"ROVER",0
2023,10,"MORGAN",0
2023,10,"PONTIAC",0
2023,10,"CHRYSLER",3
2023,10,"BUICK",1
2023,10,"GMC",0
2023,10,"LANCIA",0
2023,10,"MG",0
2023,10,"BUGATTI",0
2023,10,"HUMMER",0
2023,10,"INNOCENTI",0
2023,10,"MAYBACH",0
2023,10,"MINI",0
2023,10,"RUF",0
2023,10,"DETOMASO",0
2023,10,"OPEL",0
2023,10,"SMART",0
2023,10,"OTHERS",330
2023,11,"MERCEDES-BENZ",4391
2023,11,"BMW",2286
2023,11,"VW",2952
2023,11,"AUDI",2051
2023,11,"BMW_MINI",1562
2023,11,"VOLVO",810
2023,11,"JEEP",918
2023,11,"LAND_ROVER",754
2023,11,"PEUGEOT",709
2023,11,"PORSCHE",710
2023,11,"RENAULT",368
2023,11,"CITROEN",386
2023,11,"FIAT",112
2023,11,"ALFA_ROMEO",129
2023,11,"MASERATI",178
2023,11,"ABARTH",0
2023,11,"FERRARI",110
2023,11,"BYD",163
2023,11,"DS",75
2023,11,"CHEVROLET",40
2023,11,"JAGUAR",46
2023,11,"BENTLEY",78
2023,11,"LAMBORGHINI",61
2023,11,"CADILLAC",41
2023,11,"HYUNDAI",36
2023,11,"ASTON_MARTIN",48
2023,11,"BMW_ALPINA",19
2023,11,"FORD",13
2023,11,"ROLLS_ROYCE",27
2023,11,"DODGE",12
2023,11,"LOTUS",30
2023,11,"MCLAREN",16
2023,11,"AUTOBIANCHI",0
2023,11,"ROVER",0
2023,11,"MORGAN",0
2023,11,"PONTIAC",0
2023,11,"CHRYSLER",1
2023,11,"MG",0
2023,11,"GMC",1
2023,11,"BUICK",0
2023,11,"LANCIA",0
2023,11,"MINI",0
2023,11,"BUGATTI",0
2023,11,"HUMMER",0
2023,11,"INNOCENTI",0
2023,11,"MAYBACH",0
2023,11,"RUF",0
2023,11,"SMART",0
2023,11,"DETOMASO",0
2023,11,"OPEL",0
2023,11,"OTHERS",336
2023,12,"MERCEDES-BENZ",5653
2023,12,"BMW",4529
2023,12,"VW",3716
2023,12,"AUDI",3078
2023,12,"BMW_MINI",1836
2023,12,"VOLVO",989
2023,12,"JEEP",941
2023,12,"LAND_ROVER",1006
2023,12,"PEUGEOT",638
2023,12,"PORSCHE",633
2023,12,"RENAULT",330
2023,12,"CITROEN",307
2023,12,"FIAT",108
2023,12,"MASERATI",209
2023,12,"ALFA_ROMEO",132
2023,12,"ABARTH",0
2023,12,"BYD",263
2023,12,"FERRARI",102
2023,12,"DS",68
2023,12,"CHEVROLET",51
2023,12,"BENTLEY",121
2023,12,"JAGUAR",70
2023,12,"LAMBORGHINI",107
2023,12,"CADILLAC",57
2023,12,"HYUNDAI",70
2023,12,"ASTON_MARTIN",46
2023,12,"BMW_ALPINA",39
2023,12,"FORD",13
2023,12,"ROLLS_ROYCE",34
2023,12,"DODGE",7
2023,12,"LOTUS",18
2023,12,"MCLAREN",12
2023,12,"AUTOBIANCHI",0
2023,12,"ROVER",0
2023,12,"MORGAN",0
2023,12,"PONTIAC",2
2023,12,"MG",0
2023,12,"CHRYSLER",1
2023,12,"GMC",2
2023,12,"LANCIA",1
2023,12,"BUICK",0
2023,12,"MAYBACH",1
2023,12,"MINI",0
2023,12,"BUGATTI",0
2023,12,"HUMMER",0
2023,12,"INNOCENTI",0
2023,12,"KIA",1
2023,12,"RUF",0
2023,12,"SMART",0
2023,12,"DETOMASO",0
2023,12,"OPEL",0
2023,12,"OTHERS",972
2024,1,"MERCEDES-BENZ",3349
2024,1,"VW",1720
2024,1,"BMW",1537
2024,1,"AUDI",1142
2024,1,"BMW_MINI",1075
2024,1,"PORSCHE",760
2024,1,"LAND_ROVER",626
2024,1,"VOLVO",560
2024,1,"RENAULT",263
2024,1,"JEEP",443
2024,1,"PEUGEOT",303
2024,1,"FIAT",50
2024,1,"BYD",198
2024,1,"CITROEN",147
2024,1,"MASERATI",93
2024,1,"ABARTH",0
2024,1,"ALFA_ROMEO",73
2024,1,"FERRARI",74
2024,1,"JAGUAR",74
2024,1,"HYUNDAI",70
2024,1,"LAMBORGHINI",45
2024,1,"DS",33
2024,1,"ROLLS_ROYCE",33
2024,1,"BMW_ALPINA",31
2024,1,"CADILLAC",30
2024,1,"ASTON_MARTIN",29
2024,1,"CHEVROLET",29
2024,1,"LOTUS",26
2024,1,"BENTLEY",19
2024,1,"MCLAREN",15
2024,1,"DODGE",8
2024,1,"FORD",7
2024,1,"AUTOBIANCHI",0
2024,1,"MORGAN",0
2024,1,"LANCIA",1
2024,1,"ROVER",0
2024,1,"BUICK",0
2024,1,"MG",0
2024,1,"OTHERS",305
2024,2,"MERCEDES-BENZ",4197
2024,2,"VW",2454
2024,2,"BMW",1831
2024,2,"AUDI",2005
2024,2,"BMW_MINI",1073
2024,2,"PORSCHE",816
2024,2,"VOLVO",932
2024,2,"LAND_ROVER",699
2024,2,"JEEP",658
2024,2,"RENAULT",397
2024,2,"PEUGEOT",486
2024,2,"FIAT",81
2024,2,"CITROEN",254
2024,2,"BYD",120
2024,2,"FERRARI",131
2024,2,"ABARTH",0
2024,2,"MASERATI",96
2024,2,"HYUNDAI",111
2024,2,"ALFA_ROMEO",67
2024,2,"JAGUAR",69
2024,2,"LAMBORGHINI",64
2024,2,"BMW_ALPINA",43
2024,2,"DS",39
2024,2,"CHEVROLET",41
2024,2,"BENTLEY",48
2024,2,"CADILLAC",37
2024,2,"ROLLS_ROYCE",22
2024,2,"ASTON_MARTIN",25
2024,2,"LOTUS",20
2024,2,"MCLAREN",9
2024,2,"FORD",12
2024,2,"DODGE",10
2024,2,"AUTOBIANCHI",0
2024,2,"MORGAN",0
2024,2,"ROVER",1
2024,2,"CHRYSLER",1
2024,2,"LANCIA",0
2024,2,"PONTIAC",1
2024,2,"BUICK",0
2024,2,"MG",0
2024,2,"OTHERS",381
2024,3,"MERCEDES-BENZ",5883
2024,3,"BMW",4279
2024,3,"VW",2825
2024,3,"AUDI",3157
2024,3,"BMW_MINI",1978
2024,3,"VOLVO",1905
2024,3,"PORSCHE",949
2024,3,"LAND_ROVER",1165
2024,3,"JEEP",1088
2024,3,"RENAULT",607
2024,3,"PEUGEOT",721
2024,3,"FIAT",145
2024,3,"CITROEN",406
2024,3,"BYD",353
2024,3,"ABARTH",0
2024,3,"FERRARI",147
2024,3,"MASERATI",149
2024,3,"ALFA_ROMEO",159
2024,3,"HYUNDAI",70
2024,3,"JAGUAR",62
2024,3,"LAMBORGHINI",78
2024,3,"CHEVROLET",91
2024,3,"DS",61
2024,3,"CADILLAC",63
2024,3,"BENTLEY",60
2024,3,"BMW_ALPINA",51
2024,3,"ROLLS_ROYCE",34
2024,3,"ASTON_MARTIN",30
2024,3,"LOTUS",30
2024,3,"MCLAREN",18
2024,3,"FORD",12
2024,3,"DODGE",10
2024,3,"AUTOBIANCHI",0
2024,3,"MORGAN",2
2024,3,"ROVER",0
2024,3,"BUICK",1
2024,3,"CHRYSLER",0
2024,3,"GMC",1
2024,3,"LANCIA",0
2024,3,"PONTIAC",0
2024,3,"SMART",0
2024,3,"MG",0
2024,3,"OTHERS",654
2024,4,"MERCEDES-BENZ",3211
2024,4,"BMW",1811
2024,4,"VW",1687
2024,4,"AUDI",1585
2024,4,"BMW_MINI",1018
2024,4,"VOLVO",803
2024,4,"PORSCHE",614
2024,4,"LAND_ROVER",488
2024,4,"JEEP",674
2024,4,"RENAULT",212
2024,4,"PEUGEOT",341
2024,4,"FIAT",75
2024,4,"CITROEN",212
2024,4,"BYD",66
2024,4,"ABARTH",0
2024,4,"FERRARI",118
2024,4,"MASERATI",76
2024,4,"ALFA_ROMEO",71
2024,4,"HYUNDAI",39
2024,4,"LAMBORGHINI",48
2024,4,"JAGUAR",22
2024,4,"CHEVROLET",56
2024,4,"DS",35
2024,4,"BMW_ALPINA",35
2024,4,"BENTLEY",30
2024,4,"CADILLAC",18
2024,4,"ASTON_MARTIN",50
2024,4,"ROLLS_ROYCE",41
2024,4,"LOTUS",29
2024,4,"MCLAREN",26
2024,4,"FORD",18
2024,4,"DODGE",8
2024,4,"AUTOBIANCHI",0
2024,4,"MORGAN",1
2024,4,"ROVER",0
2024,4,"BUICK",2
2024,4,"CHRYSLER",1
2024,4,"GMC",1
2024,4,"LANCIA",0
2024,4,"SMART",0
2024,4,"DETOMASO",1
2024,4,"PONTIAC",0
2024,4,"MG",0
2024,4,"OTHERS",179
2024,5,"MERCEDES-BENZ",3885
2024,5,"BMW",2791
2024,5,"VW",2100
2024,5,"AUDI",1884
2024,5,"BMW_MINI",798
2024,5,"VOLVO",823
2024,5,"JEEP",892
2024,5,"PORSCHE",607
2024,5,"LAND_ROVER",526
2024,5,"RENAULT",315
2024,5,"PEUGEOT",425
2024,5,"FIAT",104
2024,5,"CITROEN",239
2024,5,"BYD",95
2024,5,"ABARTH",0
2024,5,"FERRARI",112
2024,5,"MASERATI",100
2024,5,"ALFA_ROMEO",76
2024,5,"HYUNDAI",23
2024,5,"LAMBORGHINI",49
2024,5,"JAGUAR",50
2024,5,"CHEVROLET",36
2024,5,"BENTLEY",48
2024,5,"DS",36
2024,5,"BMW_ALPINA",28
2024,5,"ASTON_MARTIN",52
2024,5,"CADILLAC",38
2024,5,"ROLLS_ROYCE",27
2024,5,"LOTUS",16
2024,5,"MCLAREN",20
2024,5,"FORD",19
2024,5,"DODGE",5
2024,5,"ROVER",1
2024,5,"AUTOBIANCHI",0
2024,5,"MORGAN",0
2024,5,"BUICK",1
2024,5,"LANCIA",0
2024,5,"PONTIAC",3
2024,5,"CHRYSLER",1
2024,5,"GMC",0
2024,5,"SMART",0
2024,5,"DETOMASO",0
2024,5,"KIA",1
2024,5,"MG",0
2024,5,"INNOCENTI",0
2024,5,"OTHERS",450
2024,6,"MERCEDES-BENZ",5166
2024,6,"BMW",3853
2024,6,"VW",2679
2024,6,"AUDI",2357
2024,6,"BMW_MINI",579
2024,6,"VOLVO",1332
2024,6,"JEEP",931
2024,6,"PORSCHE",920
2024,6,"LAND_ROVER",748
2024,6,"RENAULT",348
2024,6,"PEUGEOT",485
2024,6,"FIAT",140
2024,6,"CITROEN",259
2024,6,"BYD",148
2024,6,"ABARTH",0
2024,6,"FERRARI",134
2024,6,"MASERATI",145
2024,6,"ALFA_ROMEO",114
2024,6,"LAMBORGHINI",80
2024,6,"JAGUAR",84
2024,6,"HYUNDAI",26
2024,6,"CHEVROLET",66
2024,6,"BENTLEY",92
2024,6,"DS",61
2024,6,"ASTON_MARTIN",73
2024,6,"CADILLAC",52
2024,6,"BMW_ALPINA",36
2024,6,"ROLLS_ROYCE",15
2024,6,"LOTUS",20
2024,6,"MCLAREN",29
2024,6,"FORD",12
2024,6,"DODGE",13
2024,6,"ROVER",0
2024,6,"AUTOBIANCHI",0
2024,6,"MORGAN",0
2024,6,"BUICK",1
2024,6,"LANCIA",0
2024,6,"PONTIAC",0
2024,6,"CHRYSLER",0
2024,6,"GMC",0
2024,6,"KIA",1
2024,6,"SMART",0
2024,6,"DETOMASO",0
2024,6,"MG",0
2024,6,"BUGATTI",0
2024,6,"HUMMER",0
2024,6,"INNOCENTI",0
2024,6,"OTHERS",759
2024,7,"MERCEDES-BENZ",4084
2024,7,"BMW",2672
2024,7,"VW",1237
2024,7,"AUDI",1342
2024,7,"BMW_MINI",1386
2024,7,"VOLVO",877
2024,7,"PORSCHE",751
2024,7,"JEEP",681
2024,7,"LAND_ROVER",398
2024,7,"RENAULT",258
2024,7,"PEUGEOT",346
2024,7,"FIAT",120
2024,7,"CITROEN",216
2024,7,"BYD",207
2024,7,"ABARTH",0
2024,7,"FERRARI",175
2024,7,"MASERATI",83
2024,7,"ALFA_ROMEO",54
2024,7,"LAMBORGHINI",85
2024,7,"JAGUAR",26
2024,7,"HYUNDAI",43
2024,7,"CHEVROLET",38
2024,7,"BENTLEY",38
2024,7,"ASTON_MARTIN",55
2024,7,"DS",26
2024,7,"CADILLAC",21
2024,7,"BMW_ALPINA",21
2024,7,"ROLLS_ROYCE",43
2024,7,"LOTUS",27
2024,7,"MCLAREN",31
2024,7,"FORD",19
2024,7,"DODGE",11
2024,7,"ROVER",0
2024,7,"AUTOBIANCHI",0
2024,7,"MORGAN",0
2024,7,"PONTIAC",3
2024,7,"BUICK",0
2024,7,"LANCIA",0
2024,7,"CHRYSLER",0
2024,7,"GMC",0
2024,7,"KIA",0
2024,7,"MG",0
2024,7,"SMART",0
2024,7,"DETOMASO",0
2024,7,"BUGATTI",0
2024,7,"HUMMER",0
2024,7,"INNOCENTI",0
2024,7,"MAYBACH",0
2024,7,"MINI",0
2024,7,"OTHERS",317
2024,8,"MERCEDES-BENZ",4363
2024,8,"BMW",2659
2024,8,"VW",1081
2024,8,"AUDI",1408
2024,8,"BMW_MINI",1097
2024,8,"VOLVO",798
2024,8,"JEEP",590
2024,8,"PORSCHE",508
2024,8,"LAND_ROVER",728
2024,8,"RENAULT",210
2024,8,"PEUGEOT",350
2024,8,"FIAT",76
2024,8,"CITROEN",169
2024,8,"BYD",298
2024,8,"ABARTH",0
2024,8,"FERRARI",70
2024,8,"MASERATI",65
2024,8,"ALFA_ROMEO",51
2024,8,"LAMBORGHINI",30
2024,8,"HYUNDAI",46
2024,8,"JAGUAR",34
2024,8,"CHEVROLET",20
2024,8,"BENTLEY",40
2024,8,"ASTON_MARTIN",33
2024,8,"DS",31
2024,8,"CADILLAC",19
2024,8,"BMW_ALPINA",22
2024,8,"ROLLS_ROYCE",30
2024,8,"LOTUS",32
2024,8,"MCLAREN",20
2024,8,"FORD",15
2024,8,"DODGE",14
2024,8,"ROVER",1
2024,8,"AUTOBIANCHI",0
2024,8,"MORGAN",0
2024,8,"PONTIAC",0
2024,8,"BUICK",0
2024,8,"LANCIA",0
2024,8,"CHRYSLER",0
2024,8,"GMC",1
2024,8,"KIA",0
2024,8,"MG",0
2024,8,"SMART",0
2024,8,"DETOMASO",0
2024,8,"MINI",0
2024,8,"BUGATTI",0
2024,8,"HUMMER",0
2024,8,"INNOCENTI",0
2024,8,"MAYBACH",0
2024,8,"RUF",0
2024,8,"OTHERS",462
2024,9,"MERCEDES-BENZ",5637
2024,9,"BMW",3704
2024,9,"VW",1613
2024,9,"AUDI",2196
2024,9,"BMW_MINI",1872
2024,9,"VOLVO",1367
2024,9,"PORSCHE",1425
2024,9,"JEEP",1026
2024,9,"LAND_ROVER",773
2024,9,"RENAULT",332
2024,9,"PEUGEOT",447
